Time,<fPistonPosition_G_OPCfPistonPosition>,<fSpoolPosition_G_OPCfSpoolPosition>
15.181 sec,0,-1
15.182 sec,0,-1
15.183 sec,0,-1
15.184 sec,0,-1
15.185 sec,0,-1
15.186 sec,0,-1
15.187 sec,0,-1
15.188 sec,0,-1
15.189 sec,0,-1
15.19 sec,0,-1
15.191 sec,0,-1
15.192 sec,0,-1
15.193 sec,0,-1
15.194 sec,0,-1
15.195 sec,0,-1
15.196 sec,0,-1
15.197 sec,0,-1
15.198 sec,0,-1
15.199 sec,0,-1
15.2 sec,0,-1
15.201 sec,0,-1
15.202 sec,0,-1
15.203 sec,0,-1
15.204 sec,0,-1
15.205 sec,0,-1
15.206 sec,0,-1
15.207 sec,0,-1
15.208 sec,0,-1
15.209 sec,0,-1
15.21 sec,0,-1
15.211 sec,0,-1
15.212 sec,0,-1
15.213 sec,0,-1
15.214 sec,0,-1
15.215 sec,0,-1
15.216 sec,0,-1
15.217 sec,0,-1
15.218 sec,0,-1
15.219 sec,0,-1
15.22 sec,0,-1
15.221 sec,0,-1
15.222 sec,0,-1
15.223 sec,0,-1
15.224 sec,0,-1
15.225 sec,0,-1
15.226 sec,0,-1
15.227 sec,0,-1
15.228 sec,0,-1
15.229 sec,0,-1
15.23 sec,0,-1
15.231 sec,0,-1
15.232 sec,0,-1
15.233 sec,0,-1
15.234 sec,0,-1
15.235 sec,0,-1
15.236 sec,0,-1
15.237 sec,0,-1
15.238 sec,0,-1
15.239 sec,0,-1
15.24 sec,0,-1
15.241 sec,0,-1
15.242 sec,0,-1
15.243 sec,0,-1
15.244 sec,0,-1
15.245 sec,0,-1
15.246 sec,0,-1
15.247 sec,0,-1
15.248 sec,0,-1
15.249 sec,0,-1
15.25 sec,0,-1
15.251 sec,0,-1
15.252 sec,0,-1
15.253 sec,0,-1
15.254 sec,0,-1
15.255 sec,0,-1
15.256 sec,0,-1
15.257 sec,0,-1
15.258 sec,0,-1
15.259 sec,0,-1
15.26 sec,0,-1
15.261 sec,0,-1
15.262 sec,0,-1
15.263 sec,0,-1
15.264 sec,0,-1
15.265 sec,0,-1
15.266 sec,0,-1
15.267 sec,0,-1
15.268 sec,0,-1
15.269 sec,0,-1
15.27 sec,0,-1
15.271 sec,0,-1
15.272 sec,0,-1
15.273 sec,0,-1
15.274 sec,0,-1
15.275 sec,0,-1
15.276 sec,0,-1
15.277 sec,0,-1
15.278 sec,0,-1
15.279 sec,0,-1
15.28 sec,0,-1
15.281 sec,0,-1
15.282 sec,0,-1
15.283 sec,0,-1
15.284 sec,0,-1
15.285 sec,0,-1
15.286 sec,0,-1
15.287 sec,0,-1
15.288 sec,0,-1
15.289 sec,0,-1
15.29 sec,0,-1
15.291 sec,0,-1
15.292 sec,0,-1
15.293 sec,0,-1
15.294 sec,0,-1
15.295 sec,0,-1
15.296 sec,0,-1
15.297 sec,0,-1
15.298 sec,0,-1
15.299 sec,0,-1
15.3 sec,0,-1
15.301 sec,0,-1
15.302 sec,0,-1
15.303 sec,0,-1
15.304 sec,0,-1
15.305 sec,0,-1
15.306 sec,0,-1
15.307 sec,0,-1
15.308 sec,0,-1
15.309 sec,0,-1
15.31 sec,0,-1
15.311 sec,0,-1
15.312 sec,0,-1
15.313 sec,0,-1
15.314 sec,0,-1
15.315 sec,0,-1
15.316 sec,0,-1
15.317 sec,0,-1
15.318 sec,0,-1
15.319 sec,0,-1
15.32 sec,0,-1
15.321 sec,0,-1
15.322 sec,0,-1
15.323 sec,0,-1
15.324 sec,0,-1
15.325 sec,0,-1
15.326 sec,0,-1
15.327 sec,0,-1
15.328 sec,0,-1
15.329 sec,0,-1
15.33 sec,0,-1
15.331 sec,0,-1
15.332 sec,0,-1
15.333 sec,0,-1
15.334 sec,0,-1
15.335 sec,0,-1
15.336 sec,0,-1
15.337 sec,0,-1
15.338 sec,0,-1
15.339 sec,0,-1
15.34 sec,0,-1
15.341 sec,0,-1
15.342 sec,0,-1
15.343 sec,0,-1
15.344 sec,0,-1
15.345 sec,0,-1
15.346 sec,0,-1
15.347 sec,0,-1
15.348 sec,0,-1
15.349 sec,0,-1
15.35 sec,0,-1
15.351 sec,0,-1
15.352 sec,0,-1
15.353 sec,0,-1
15.354 sec,0,-1
15.355 sec,0,-1
15.356 sec,0,-1
15.357 sec,0,-1
15.358 sec,0,-1
15.359 sec,0,-1
15.36 sec,0,-1
15.361 sec,0,-1
15.362 sec,0,-1
15.363 sec,0,-1
15.364 sec,0,-1
15.365 sec,0,-1
15.366 sec,0,-1
15.367 sec,0,-1
15.368 sec,0,-1
15.369 sec,0,-1
15.37 sec,0,-1
15.371 sec,0,-1
15.372 sec,0,-1
15.373 sec,0,-1
15.374 sec,0,-1
15.375 sec,0,-1
15.376 sec,0,-1
15.377 sec,0,-1
15.378 sec,0,-1
15.379 sec,0,-1
15.38 sec,0,-1
15.381 sec,0,-1
15.382 sec,0,-1
15.383 sec,0,-1
15.384 sec,0,-1
15.385 sec,0,-1
15.386 sec,0,-1
15.387 sec,0,-1
15.388 sec,0,-1
15.389 sec,0,-1
15.39 sec,0,-1
15.391 sec,0,-1
15.392 sec,0,-1
15.393 sec,0,-1
15.394 sec,0,-1
15.395 sec,0,-1
15.396 sec,0,-1
15.397 sec,0,-1
15.398 sec,0,-1
15.399 sec,0,-1
15.4 sec,0,-1
15.401 sec,0,-1
15.402 sec,0,-1
15.403 sec,0,-1
15.404 sec,0,-1
15.405 sec,0,-1
15.406 sec,0,-1
15.407 sec,0,-1
15.408 sec,0,-1
15.409 sec,0,-1
15.41 sec,0,-1
15.411 sec,0,-1
15.412 sec,0,-1
15.413 sec,0,-1
15.414 sec,0,-1
15.415 sec,0,-1
15.416 sec,0,-1
15.417 sec,0,-1
15.418 sec,0,-1
15.419 sec,0,-1
15.42 sec,0,-1
15.421 sec,0,-1
15.422 sec,0,-1
15.423 sec,0,-1
15.424 sec,0,-1
15.425 sec,0,-1
15.426 sec,0,-1
15.427 sec,0,-1
15.428 sec,0,-1
15.429 sec,0,-1
15.43 sec,0,-1
15.431 sec,0,-1
15.432 sec,0,-1
15.433 sec,0,-1
15.434 sec,0,-1
15.435 sec,0,-1
15.436 sec,0,-1
15.437 sec,0,-1
15.438 sec,0,-1
15.439 sec,0,-1
15.44 sec,0,-1
15.441 sec,0,-1
15.442 sec,0,-1
15.443 sec,0,-1
15.444 sec,0,-1
15.445 sec,0,-1
15.446 sec,0,-1
15.447 sec,0,-1
15.448 sec,0,-1
15.449 sec,0,-1
15.45 sec,0,-1
15.451 sec,0,-1
15.452 sec,0,-1
15.453 sec,0,-1
15.454 sec,0,-1
15.455 sec,0,-1
15.456 sec,0,-1
15.457 sec,0,-1
15.458 sec,0,-1
15.459 sec,0,-1
15.46 sec,0,-1
15.461 sec,0,-1
15.462 sec,0,-1
15.463 sec,0,-1
15.464 sec,0,-1
15.465 sec,0,-1
15.466 sec,0,-1
15.467 sec,0,-1
15.468 sec,0,-1
15.469 sec,0,-1
15.47 sec,0,-1
15.471 sec,0,-1
15.472 sec,0,-1
15.473 sec,0,-1
15.474 sec,0,-1
15.475 sec,0,-1
15.476 sec,0,-1
15.477 sec,0,-1
15.478 sec,0,-1
15.479 sec,0,-1
15.48 sec,0,-1
15.481 sec,0,-1
15.482 sec,0,-1
15.483 sec,0,-1
15.484 sec,0,-1
15.485 sec,0,-1
15.486 sec,0,-1
15.487 sec,0,-1
15.488 sec,0,-1
15.489 sec,0,-1
15.49 sec,0,-1
15.491 sec,0,-1
15.492 sec,0,-1
15.493 sec,0,-1
15.494 sec,0,-1
15.495 sec,0,-1
15.496 sec,0,-1
15.497 sec,0,-1
15.498 sec,0,-1
15.499 sec,0,-1
15.5 sec,0,-1
15.501 sec,0,-1
15.502 sec,0,-1
15.503 sec,0,-1
15.504 sec,0,-1
15.505 sec,0,-1
15.506 sec,0,-1
15.507 sec,0,-1
15.508 sec,0,-1
15.509 sec,0,-1
15.51 sec,0,-1
15.511 sec,0,-1
15.512 sec,0,-1
15.513 sec,0,-1
15.514 sec,0,-1
15.515 sec,0,-1
15.516 sec,0,-1
15.517 sec,0,-1
15.518 sec,0,-1
15.519 sec,0,-1
15.52 sec,0,-1
15.521 sec,0,-1
15.522 sec,0,-1
15.523 sec,0,-1
15.524 sec,0,-1
15.525 sec,0,-1
15.526 sec,0,-1
15.527 sec,0,-1
15.528 sec,0,-1
15.529 sec,0,-1
15.53 sec,0,-1
15.531 sec,0,-1
15.532 sec,0,-1
15.533 sec,0,-1
15.534 sec,0,-1
15.535 sec,0,-1
15.536 sec,0,-1
15.537 sec,0,-1
15.538 sec,0,-1
15.539 sec,0,-1
15.54 sec,0,-1
15.541 sec,0,-1
15.542 sec,0,-1
15.543 sec,0,-1
15.544 sec,0,-1
15.545 sec,0,-1
15.546 sec,0,-1
15.547 sec,0,-1
15.548 sec,0,-1
15.549 sec,0,-1
15.55 sec,0,-1
15.551 sec,0,-1
15.552 sec,0,-1
15.553 sec,0,-1
15.554 sec,0,-1
15.555 sec,0,-1
15.556 sec,0,-1
15.557 sec,0,-1
15.558 sec,0,-1
15.559 sec,0,-1
15.56 sec,0,-1
15.561 sec,0,-1
15.562 sec,0,-1
15.563 sec,0,-1
15.564 sec,0,-1
15.565 sec,0,-1
15.566 sec,0,-1
15.567 sec,0,-1
15.568 sec,0,-1
15.569 sec,0,-1
15.57 sec,0,-1
15.571 sec,0,-1
15.572 sec,0,-1
15.573 sec,0,-1
15.574 sec,0,-1
15.575 sec,0,-1
15.576 sec,0,-1
15.577 sec,0,-1
15.578 sec,0,-1
15.579 sec,0,-1
15.58 sec,0,-1
15.581 sec,0,-1
15.582 sec,0,-1
15.583 sec,0,-1
15.584 sec,0,-1
15.585 sec,0,-1
15.586 sec,0,-1
15.587 sec,0,-1
15.588 sec,0,-1
15.589 sec,0,-1
15.59 sec,0,-1
15.591 sec,0,-1
15.592 sec,0,-1
15.593 sec,0,-1
15.594 sec,0,-1
15.595 sec,0,-1
15.596 sec,0,-1
15.597 sec,0,-1
15.598 sec,0,-1
15.599 sec,0,-1
15.6 sec,0,-1
15.601 sec,0,-1
15.602 sec,0,-1
15.603 sec,0,-1
15.604 sec,0,-1
15.605 sec,0,-1
15.606 sec,0,-1
15.607 sec,0,-1
15.608 sec,0,-1
15.609 sec,0,-1
15.61 sec,0,-1
15.611 sec,0,-1
15.612 sec,0,-1
15.613 sec,0,-1
15.614 sec,0,-1
15.615 sec,0,-1
15.616 sec,0,-1
15.617 sec,0,-1
15.618 sec,0,-1
15.619 sec,0,-1
15.62 sec,0,-1
15.621 sec,0,-1
15.622 sec,0,-1
15.623 sec,0,-1
15.624 sec,0,-1
15.625 sec,0,-1
15.626 sec,0,-1
15.627 sec,0,-1
15.628 sec,0,-1
15.629 sec,0,-1
15.63 sec,0,-1
15.631 sec,0,-1
15.632 sec,0,-1
15.633 sec,0,-1
15.634 sec,0,-1
15.635 sec,0,-1
15.636 sec,0,-1
15.637 sec,0,-1
15.638 sec,0,-1
15.639 sec,0,-1
15.64 sec,0,-1
15.641 sec,0,-1
15.642 sec,0,-1
15.643 sec,0,-1
15.644 sec,0,-1
15.645 sec,0,-1
15.646 sec,0,-1
15.647 sec,0,-1
15.648 sec,0,-1
15.649 sec,0,-1
15.65 sec,0,-1
15.651 sec,0,-1
15.652 sec,0,-1
15.653 sec,0,-1
15.654 sec,0,-1
15.655 sec,0,-1
15.656 sec,0,-1
15.657 sec,0,-1
15.658 sec,0,-1
15.659 sec,0,-1
15.66 sec,0,-1
15.661 sec,0,-1
15.662 sec,0,-1
15.663 sec,0,-1
15.664 sec,0,-1
15.665 sec,0,-1
15.666 sec,0,-1
15.667 sec,0,-1
15.668 sec,0,-1
15.669 sec,0,-1
15.67 sec,0,-1
15.671 sec,0,-1
15.672 sec,0,-1
15.673 sec,0,-1
15.674 sec,0,-1
15.675 sec,0,-1
15.676 sec,0,-1
15.677 sec,0,-1
15.678 sec,0,-1
15.679 sec,0,-1
15.68 sec,0,-1
15.681 sec,0,-1
15.682 sec,0,-1
15.683 sec,0,-1
15.684 sec,0,-1
15.685 sec,0,-1
15.686 sec,0,-1
15.687 sec,0,-1
15.688 sec,0,-1
15.689 sec,0,-1
15.69 sec,0,-1
15.691 sec,0,-1
15.692 sec,0,-1
15.693 sec,0,-1
15.694 sec,0,-1
15.695 sec,0,-1
15.696 sec,0,-1
15.697 sec,0,-1
15.698 sec,0,-1
15.699 sec,0,-1
15.7 sec,0,-1
15.701 sec,0,-1
15.702 sec,0,-1
15.703 sec,0,-1
15.704 sec,0,-1
15.705 sec,0,-1
15.706 sec,0,-1
15.707 sec,0,-1
15.708 sec,0,-1
15.709 sec,0,-1
15.71 sec,0,-1
15.711 sec,0,-1
15.712 sec,0,-1
15.713 sec,0,-1
15.714 sec,0,-1
15.715 sec,0,-1
15.716 sec,0,-1
15.717 sec,0,-1
15.718 sec,0,-1
15.719 sec,0,-1
15.72 sec,0,-1
15.721 sec,0,-1
15.722 sec,0,-1
15.723 sec,0,-1
15.724 sec,0,-1
15.725 sec,0,-1
15.726 sec,0,-1
15.727 sec,0,-1
15.728 sec,0,-1
15.729 sec,0,-1
15.73 sec,0,-1
15.731 sec,0,-1
15.732 sec,0,-1
15.733 sec,0,-1
15.734 sec,0,-1
15.735 sec,0,-1
15.736 sec,0,-1
15.737 sec,0,-1
15.738 sec,0,-1
15.739 sec,0,-1
15.74 sec,0,-1
15.741 sec,0,-1
15.742 sec,0,-1
15.743 sec,0,-1
15.744 sec,0,-1
15.745 sec,0,-1
15.746 sec,0,-1
15.747 sec,0,-1
15.748 sec,0,-1
15.749 sec,0,-1
15.75 sec,0,-1
15.751 sec,0,-1
15.752 sec,0,-1
15.753 sec,0,-1
15.754 sec,0,-1
15.755 sec,0,-1
15.756 sec,0,-1
15.757 sec,0,-1
15.758 sec,0,-1
15.759 sec,0,-1
15.76 sec,0,-1
15.761 sec,0,-1
15.762 sec,0,-1
15.763 sec,0,-1
15.764 sec,0,-1
15.765 sec,0,-1
15.766 sec,0,-1
15.767 sec,0,-1
15.768 sec,0,-1
15.769 sec,0,-1
15.77 sec,0,-1
15.771 sec,0,-1
15.772 sec,0,-1
15.773 sec,0,-1
15.774 sec,0,-1
15.775 sec,0,-1
15.776 sec,0,-1
15.777 sec,0,-1
15.778 sec,0,-1
15.779 sec,0,-1
15.78 sec,0,-1
15.781 sec,0,-1
15.782 sec,0,-1
15.783 sec,0,-1
15.784 sec,0,-1
15.785 sec,0,-1
15.786 sec,0,-1
15.787 sec,0,-1
15.788 sec,0,-1
15.789 sec,0,-1
15.79 sec,0,-1
15.791 sec,0,-1
15.792 sec,0,-1
15.793 sec,0,-1
15.794 sec,0,-1
15.795 sec,0,-1
15.796 sec,0,-1
15.797 sec,0,-1
15.798 sec,0,-1
15.799 sec,0,-1
15.8 sec,0,-1
15.801 sec,0,-1
15.802 sec,0,-1
15.803 sec,0,-1
15.804 sec,0,-1
15.805 sec,0,-1
15.806 sec,0,-1
15.807 sec,0,-1
15.808 sec,0,-1
15.809 sec,0,-1
15.81 sec,0,-1
15.811 sec,0,-1
15.812 sec,0,-1
15.813 sec,0,-1
15.814 sec,0,-1
15.815 sec,0,-1
15.816 sec,0,-1
15.817 sec,0,-1
15.818 sec,0,-1
15.819 sec,0,-1
15.82 sec,0,-1
15.821 sec,0,-1
15.822 sec,0,-1
15.823 sec,0,-1
15.824 sec,0,-1
15.825 sec,0,-1
15.826 sec,0,-1
15.827 sec,0,-1
15.828 sec,0,-1
15.829 sec,0,-1
15.83 sec,0,-1
15.831 sec,0,-1
15.832 sec,0,-1
15.833 sec,0,-1
15.834 sec,0,-1
15.835 sec,0,-1
15.836 sec,0,-1
15.837 sec,0,-1
15.838 sec,0,-1
15.839 sec,0,-1
15.84 sec,0,-1
15.841 sec,0,-1
15.842 sec,0,-1
15.843 sec,0,-1
15.844 sec,0,-1
15.845 sec,0,-1
15.846 sec,0,-1
15.847 sec,0,-1
15.848 sec,0,-1
15.849 sec,0,-1
15.85 sec,0,-1
15.851 sec,0,-1
15.852 sec,0,-1
15.853 sec,0,-1
15.854 sec,0,-1
15.855 sec,0,-1
15.856 sec,0,-1
15.857 sec,0,-1
15.858 sec,0,-1
15.859 sec,0,-1
15.86 sec,0,-1
15.861 sec,0,-1
15.862 sec,0,-1
15.863 sec,0,-1
15.864 sec,0,-1
15.865 sec,0,-1
15.866 sec,0,-1
15.867 sec,0,-1
15.868 sec,0,-1
15.869 sec,0,-1
15.87 sec,0,-1
15.871 sec,0,-1
15.872 sec,0,-1
15.873 sec,0,-1
15.874 sec,0,-1
15.875 sec,0,-1
15.876 sec,0,-1
15.877 sec,0,-1
15.878 sec,0,-1
15.879 sec,0,-1
15.88 sec,0,-1
15.881 sec,0,-1
15.882 sec,0,-1
15.883 sec,0,-1
15.884 sec,0,-1
15.885 sec,0,-1
15.886 sec,0,-1
15.887 sec,0,-1
15.888 sec,0,-1
15.889 sec,0,-1
15.89 sec,0,-1
15.891 sec,0,-1
15.892 sec,0,-1
15.893 sec,0,-1
15.894 sec,0,-1
15.895 sec,0,-1
15.896 sec,0,-1
15.897 sec,0,-1
15.898 sec,0,-1
15.899 sec,0,-1
15.9 sec,0,-1
15.901 sec,0,-1
15.902 sec,0,-1
15.903 sec,0,-1
15.904 sec,0,-1
15.905 sec,0,-1
15.906 sec,0,-1
15.907 sec,0,-1
15.908 sec,0,-1
15.909 sec,0,-1
15.91 sec,0,-1
15.911 sec,0,-1
15.912 sec,0,-1
15.913 sec,0,-1
15.914 sec,0,-1
15.915 sec,0,-1
15.916 sec,0,-1
15.917 sec,0,-1
15.918 sec,0,-1
15.919 sec,0,-1
15.92 sec,0,-1
15.921 sec,0,-1
15.922 sec,0,-1
15.923 sec,0,-1
15.924 sec,0,-1
15.925 sec,0,-1
15.926 sec,0,-1
15.927 sec,0,-1
15.928 sec,0,-1
15.929 sec,0,-1
15.93 sec,0,-1
15.931 sec,0,-1
15.932 sec,0,-1
15.933 sec,0,-1
15.934 sec,0,-1
15.935 sec,0,-1
15.936 sec,0,-1
15.937 sec,0,-1
15.938 sec,0,-1
15.939 sec,0,-1
15.94 sec,0,-1
15.941 sec,0,-1
15.942 sec,0,-1
15.943 sec,0,-1
15.944 sec,0,-1
15.945 sec,0,-1
15.946 sec,0,-1
15.947 sec,0,-1
15.948 sec,0,-1
15.949 sec,0,-1
15.95 sec,0,-1
15.951 sec,0,-1
15.952 sec,0,-1
15.953 sec,0,-1
15.954 sec,0,-1
15.955 sec,0,-1
15.956 sec,0,-1
15.957 sec,0,-1
15.958 sec,0,-1
15.959 sec,0,-1
15.96 sec,0,-1
15.961 sec,0,-1
15.962 sec,0,-1
15.963 sec,0,-1
15.964 sec,0,-1
15.965 sec,0,-1
15.966 sec,0,-1
15.967 sec,0,-1
15.968 sec,0,-1
15.969 sec,0,-1
15.97 sec,0,-1
15.971 sec,0,-1
15.972 sec,0,-1
15.973 sec,0,-1
15.974 sec,0,-1
15.975 sec,0,-1
15.976 sec,0,-1
15.977 sec,0,-1
15.978 sec,0,-1
15.979 sec,0,-1
15.98 sec,0,-1
15.981 sec,0,-1
15.982 sec,0,-1
15.983 sec,0,-1
15.984 sec,0,-1
15.985 sec,0,-1
15.986 sec,0,-1
15.987 sec,0,-1
15.988 sec,0,-1
15.989 sec,0,-1
15.99 sec,0,-1
15.991 sec,0,-1
15.992 sec,0,-1
15.993 sec,0,-1
15.994 sec,0,-1
15.995 sec,0,-1
15.996 sec,0,-1
15.997 sec,0,-1
15.998 sec,0,-1
15.999 sec,0,-1
16 sec,0,-1
16.001 sec,0,-1
16.002 sec,0,-1
16.003 sec,0,-1
16.004 sec,0,-1
16.005 sec,0,-1
16.006 sec,0,-1
16.007 sec,0,-1
16.008 sec,0,-1
16.009 sec,0,-1
16.01 sec,0,-1
16.011 sec,0,-1
16.012 sec,0,-1
16.013 sec,0,-1
16.014 sec,0,-1
16.015 sec,0,-1
16.016 sec,0,-1
16.017 sec,0,-1
16.018 sec,0,-1
16.019 sec,0,-1
16.02 sec,0,-1
16.021 sec,0,-1
16.022 sec,0,-1
16.023 sec,0,-1
16.024 sec,0,-1
16.025 sec,0,-1
16.026 sec,0,-1
16.027 sec,0,-1
16.028 sec,0,-1
16.029 sec,0,-1
16.03 sec,0,-1
16.031 sec,0,-1
16.032 sec,0,-1
16.033 sec,0,-1
16.034 sec,0,-1
16.035 sec,0,-1
16.036 sec,0,-1
16.037 sec,0,-1
16.038 sec,0,-1
16.039 sec,0,-1
16.04 sec,0,-1
16.041 sec,0,-1
16.042 sec,0,-1
16.043 sec,0,-1
16.044 sec,0,-1
16.045 sec,0,-1
16.046 sec,0,-1
16.047 sec,0,-1
16.048 sec,0,-1
16.049 sec,0,-1
16.05 sec,0,-1
16.051 sec,0,-1
16.052 sec,0,-1
16.053 sec,0,-1
16.054 sec,0,-1
16.055 sec,0,-1
16.056 sec,0,-1
16.057 sec,0,-1
16.058 sec,0,-1
16.059 sec,0,-1
16.06 sec,0,-1
16.061 sec,0,-1
16.062 sec,0,-1
16.063 sec,0,-1
16.064 sec,0,-1
16.065 sec,0,-1
16.066 sec,0,-1
16.067 sec,0,-1
16.068 sec,0,-1
16.069 sec,0,-1
16.07 sec,0,-1
16.071 sec,0,-1
16.072 sec,0,-1
16.073 sec,0,-1
16.074 sec,0,-1
16.075 sec,0,-1
16.076 sec,0,-1
16.077 sec,0,-1
16.078 sec,0,-1
16.079 sec,0,-1
16.08 sec,0,-1
16.081 sec,0,-1
16.082 sec,0,-1
16.083 sec,0,-1
16.084 sec,0,-1
16.085 sec,0,-1
16.086 sec,0,-1
16.087 sec,0,-1
16.088 sec,0,-1
16.089 sec,0,-1
16.09 sec,0,-1
16.091 sec,0,-1
16.092 sec,0,-1
16.093 sec,0,-1
16.094 sec,0,-1
16.095 sec,0,-1
16.096 sec,0,-1
16.097 sec,0,-1
16.098 sec,0,-1
16.099 sec,0,-1
16.1 sec,0,-1
16.101 sec,0,-1
16.102 sec,0,-1
16.103 sec,0,-1
16.104 sec,0,-1
16.105 sec,0,-1
16.106 sec,0,-1
16.107 sec,0,-1
16.108 sec,0,-1
16.109 sec,0,-1
16.11 sec,0,-1
16.111 sec,0,-1
16.112 sec,0,-1
16.113 sec,0,-1
16.114 sec,0,-1
16.115 sec,0,-1
16.116 sec,0,-1
16.117 sec,0,-1
16.118 sec,0,-1
16.119 sec,0,-1
16.12 sec,0,-1
16.121 sec,0,-1
16.122 sec,0,-1
16.123 sec,0,-1
16.124 sec,0,-1
16.125 sec,0,-1
16.126 sec,0,-1
16.127 sec,0,-1
16.128 sec,0,-1
16.129 sec,0,-1
16.13 sec,0,-1
16.131 sec,0,-1
16.132 sec,0,-1
16.133 sec,0,-1
16.134 sec,0,-1
16.135 sec,0,-1
16.136 sec,0,-1
16.137 sec,0,-1
16.138 sec,0,-1
16.139 sec,0,-1
16.14 sec,0,-1
16.141 sec,0,-1
16.142 sec,0,-1
16.143 sec,0,-1
16.144 sec,0,-1
16.145 sec,0,-1
16.146 sec,0,-1
16.147 sec,0,-1
16.148 sec,0,-1
16.149 sec,0,-1
16.15 sec,0,-1
16.151 sec,0,-1
16.152 sec,0,-1
16.153 sec,0,-1
16.154 sec,0,-1
16.155 sec,0,-1
16.156 sec,0,-1
16.157 sec,0,-1
16.158 sec,0,-1
16.159 sec,0,-1
16.16 sec,0,-1
16.161 sec,0,-1
16.162 sec,0,-1
16.163 sec,0,-1
16.164 sec,0,-1
16.165 sec,0,-1
16.166 sec,0,-1
16.167 sec,0,-1
16.168 sec,0,-1
16.169 sec,0,-1
16.17 sec,0,-1
16.171 sec,0,-1
16.172 sec,0,-1
16.173 sec,0,-1
16.174 sec,0,-1
16.175 sec,0,-1
16.176 sec,0,-1
16.177 sec,0,-1
16.178 sec,0,-1
16.179 sec,0,-1
16.18 sec,0,-1
16.181 sec,0,-1
16.182 sec,0,-1
16.183 sec,0,-1
16.184 sec,0,-1
16.185 sec,0,-1
16.186 sec,0,-1
16.187 sec,0,-1
16.188 sec,0,-1
16.189 sec,0,-1
16.19 sec,0,-1
16.191 sec,0,-1
16.192 sec,0,-1
16.193 sec,0,-1
16.194 sec,0,-1
16.195 sec,0,-1
16.196 sec,0,-1
16.197 sec,0,-1
16.198 sec,0,-1
16.199 sec,0,-1
16.2 sec,0,-1
16.201 sec,0,-1
16.202 sec,0,-1
16.203 sec,0,-1
16.204 sec,0,-1
16.205 sec,0,-1
16.206 sec,0,-1
16.207 sec,0,-1
16.208 sec,0,-1
16.209 sec,0,-1
16.21 sec,0,-1
16.211 sec,0,-1
16.212 sec,0,-1
16.213 sec,0,-1
16.214 sec,0,-1
16.215 sec,0,-1
16.216 sec,0,-1
16.217 sec,0,-1
16.218 sec,0,-1
16.219 sec,0,-1
16.22 sec,0,-1
16.221 sec,0,-1
16.222 sec,0,-1
16.223 sec,0,-1
16.224 sec,0,-1
16.225 sec,0,-1
16.226 sec,0,-1
16.227 sec,0,-1
16.228 sec,0,-1
16.229 sec,0,-1
16.23 sec,0,-1
16.231 sec,0,-1
16.232 sec,0,-1
16.233 sec,0,-1
16.234 sec,0,-1
16.235 sec,0,-1
16.236 sec,0,-1
16.237 sec,0,-1
16.238 sec,0,-1
16.239 sec,0,-1
16.24 sec,0,-1
16.241 sec,0,-1
16.242 sec,0,-1
16.243 sec,0,-1
16.244 sec,0,-1
16.245 sec,0,-1
16.246 sec,0,-1
16.247 sec,0,-1
16.248 sec,0,-1
16.249 sec,0,-1
16.25 sec,0,-1
16.251 sec,0,-1
16.252 sec,0,-1
16.253 sec,0,-1
16.254 sec,0,-1
16.255 sec,0,-1
16.256 sec,0,-1
16.257 sec,0,-1
16.258 sec,0,-1
16.259 sec,0,-1
16.26 sec,0,-1
16.261 sec,0,-1
16.262 sec,0,-1
16.263 sec,0,-1
16.264 sec,0,-1
16.265 sec,0,-1
16.266 sec,0,-1
16.267 sec,0,-1
16.268 sec,0,-1
16.269 sec,0,-1
16.27 sec,0,-1
16.271 sec,0,-1
16.272 sec,0,-1
16.273 sec,0,-1
16.274 sec,0,-1
16.275 sec,0,-1
16.276 sec,0,-1
16.277 sec,0,-1
16.278 sec,0,-1
16.279 sec,0,-1
16.28 sec,0,-1
16.281 sec,0,-1
16.282 sec,0,-1
16.283 sec,0,-1
16.284 sec,0,-1
16.285 sec,0,-1
16.286 sec,0,-1
16.287 sec,0,-1
16.288 sec,0,-1
16.289 sec,0,-1
16.29 sec,0,-1
16.291 sec,0,-1
16.292 sec,0,-1
16.293 sec,0,-1
16.294 sec,0,-1
16.295 sec,0,-1
16.296 sec,0,-1
16.297 sec,0,-1
16.298 sec,0,-1
16.299 sec,0,-1
16.3 sec,0,-1
16.301 sec,0,-1
16.302 sec,0,-1
16.303 sec,0,-1
16.304 sec,0,-1
16.305 sec,0,-1
16.306 sec,0,-1
16.307 sec,0,-1
16.308 sec,0,-1
16.309 sec,0,-1
16.31 sec,0,-1
16.311 sec,0,-1
16.312 sec,0,-1
16.313 sec,0,-1
16.314 sec,0,-1
16.315 sec,0,-1
16.316 sec,0,-1
16.317 sec,0,-1
16.318 sec,0,-1
16.319 sec,0,-1
16.32 sec,0,-1
16.321 sec,0,-1
16.322 sec,0,-1
16.323 sec,0,-1
16.324 sec,0,-1
16.325 sec,0,-1
16.326 sec,0,-1
16.327 sec,0,-1
16.328 sec,0,-1
16.329 sec,0,-1
16.33 sec,0,-1
16.331 sec,0,-1
16.332 sec,0,-1
16.333 sec,0,-1
16.334 sec,0,-1
16.335 sec,0,-1
16.336 sec,0,-1
16.337 sec,0,-1
16.338 sec,0,-1
16.339 sec,0,-1
16.34 sec,0,-1
16.341 sec,0,-1
16.342 sec,0,-1
